,Q1,Q2,Q3,Q4,Q5,LS
20200131,-0.010740561373486423,-0.02319344213569254,-0.0381355225794505,-0.04306016659921328,-0.05439136860299374,-0.043650807229507316
20200229,-0.1052641917806466,-0.08573152580631709,-0.06305953520086144,-0.05027078821064721,-0.04460509181384163,0.060659099966804964
20200331,0.030590493062396043,0.0015867564247733137,-0.0011724277048075912,-0.007362414648761508,-0.013200072675528786,-0.04379056573792483
20200430,0.06893589508390414,0.08234206137359434,0.07243270702386043,0.0600705971092047,0.04781767857049166,-0.02111821651341248
20200531,0.09636952932854072,0.0831335934401926,0.05642254501569888,0.0440078546853258,0.030711297040643747,-0.06565823228789697
20200630,0.07000367216076767,0.0976553945111896,0.11520878007653981,0.11839252866453953,0.1063160490455032,0.03631237688473553
20200731,0.02340569165656801,0.04270771106568259,0.05250858196717103,0.05003332937415794,0.04182164342590589,0.01841595176933788
20200831,-0.08078884547555633,-0.08413795619376256,-0.0748746234877223,-0.06728942617326326,-0.05646556861508807,0.024323276860468257
20200930,0.0475007966504318,0.05785759912446585,0.04928482378160962,0.027993399480127575,0.01585542964151586,-0.03164536700891594
20201031,-0.03117003706712102,-0.018941173482846862,0.0003980016656956864,0.02541465053761591,0.049778401835949,0.08094843890307002
20201130,-0.022659242390409895,-0.06406361856222104,-0.06947868049934237,-0.05574617857609619,-0.04007022115471765,-0.017410978764307757
20201231,-0.01675045413788512,-0.05213705282405095,-0.060607842807269545,-0.06523481060268645,-0.060816684980113514,-0.044066230842228396
20210131,-0.01190866966531958,0.03583964655607451,0.05925962228546866,0.06640066299362972,0.0782271696608175,0.09013583932613707
20210228,-0.03283326099867856,0.011225725547617124,0.03226457613106347,0.034537240349931886,0.04836721690067964,0.08120047789935819
20210331,0.03054471427452579,0.007374444278056882,0.008302559912142888,0.00544440300334448,0.019886090620359936,-0.010658623654165856
20210430,0.05195859681517037,0.04214089909036803,0.04368504844805389,0.04324424243292724,0.03789723170724902,-0.014061365107921352
20210531,0.055748976240831236,0.023152646489207666,0.021113929099695436,0.0215282789433773,0.003519112759204357,-0.05222986348162688
20210630,-0.03356595989853986,-0.03511478853017825,-0.034054491910756116,-0.02847760349438021,-0.04520918736084993,-0.011643227462310071
20210731,0.03348189035001254,0.06808269857984954,0.08060634814936558,0.0933884289362909,0.08669191057341655,0.05321002022340401
20210831,-0.057600577262622604,-0.053695826037805906,-0.021559293751483015,0.018596860763244058,0.06388819953311438,0.12148877679573698
20210930,0.06767534170647138,0.04813024117892939,0.02879527755021122,0.0015733945104590451,-0.027487137897765235,-0.09516247960423661
20211031,0.11968849224952945,0.15415182061599325,0.1436807272881469,0.1110839641011964,0.0654873723027282,-0.05420111994680124
20211130,-0.03857406885510877,-0.0046212866511686265,0.026813105374654724,0.045919671810758345,0.06989845560010159,0.10847252445521036
20211231,-0.12426691240001674,-0.09587648863249812,-0.07425007235998435,-0.05390073593179805,-0.022692145196883912,0.10157476720313283
20220131,0.025636384777089037,0.04752467125512311,0.05713610522148052,0.07338194485924793,0.07403461682214245,0.04839823204505341
20220228,-0.08165390219051989,-0.08580081971639399,-0.06648037584793128,-0.049255923586975434,-0.009914051957210792,0.0717398502333091
20220331,-0.161487549104698,-0.1644699754513415,-0.15171901832596618,-0.1354124428592586,-0.09414655125442237,0.06734099785027564
20220430,0.13640928794295026,0.16675559683296348,0.15108525550451396,0.15022284894138707,0.11306978349470967,-0.023339504448240594
20220531,0.0702842201482432,0.07834486030655306,0.0681143826531941,0.05637935802273309,0.028417550032403798,-0.0418666701158394
20220630,0.037703837907182194,0.040948826369789824,0.05193858333065351,0.039958448567244176,0.015676195443170705,-0.02202764246401149
20220731,-0.025806970534089875,-0.02666298755415438,-0.014811991218736878,-0.005382544714292656,-0.0057029443886267685,0.020104026145463107
20220831,-0.09015211915154042,-0.11074548429679627,-0.10895945570915185,-0.10246151825012852,-0.08508353375095092,0.0050685854005895065
20220930,0.0882003540234852,0.0959168251521628,0.1034391385391924,0.08047027689428597,0.04367874452992587,-0.04452160949355932
20221031,0.04469432358925161,0.06142763704451286,0.07003765638626143,0.07709016084991645,0.08969839144357085,0.04500406785431924
20221130,-0.04113539194587651,-0.04284659727786283,-0.04593325448776885,-0.052692472463988664,-0.04333113470738308,-0.0021957427615065736
20221231,0.09209955980457252,0.11689987489747333,0.1301132960765807,0.1121388828298586,0.08031417989548024,-0.011785379909092272
20230131,-0.0005470205656386832,0.03574689010192507,0.05289104007509959,0.046995267706395095,0.03837192270204152,0.0389189432676802
20230228,-0.019037935573326125,-0.007878150940302156,0.0028680582413800814,0.002445496240481074,-0.004834887013250827,0.014203048560075298
20230331,-0.03805808836718798,-0.026166399242275873,-0.030362713761694134,-0.011398712726425939,0.024507801193788613,0.06256588956097658
20230430,-0.01480946431327539,0.019544202722964175,0.02149501830897669,0.0161476993701384,-0.004660057233453927,0.010149407079821463
20230531,-0.015389093849621172,0.007636669640984715,0.010110927367382108,0.010632505020768297,-0.01089618733503584,0.004492906514585332
20230630,-0.029955805347226822,-0.01955788639674488,0.002020028438097176,0.025172215188320083,0.058266765450772966,0.08822257079799979
20230731,-0.07976890397136688,-0.0806738632438475,-0.07142562092342872,-0.06214447844029441,-0.041402052010568666,0.03836685196079821
20230831,-0.020422049403732274,-0.007366597929237169,-0.004767550549928354,0.00275689859140315,-0.0035699315281125014,0.016852117875619774
20230930,0.0027133675070671417,0.008697826492637553,0.008839292455224284,0.004450186734642897,-0.013528674493388874,-0.016242042000456015
20231031,0.04394784757842406,0.05533641778039364,0.06386036352288496,0.08434367734747832,0.09827857216752799,0.05433072458910393
20231130,-0.0459866301945571,-0.03627920111415562,-0.024341021640878653,-0.017380079329320855,-0.01942341049866038,0.02656321969589672
20231231,-0.13807630019605424,-0.14235712407229273,-0.1258001520784644,-0.10229241777592661,-0.03967701022947302,0.09839928996658122
20240131,0.040466336189142076,0.025892084683494094,-0.00046881904252833094,-0.010877009444058785,-0.018132810805968753,-0.05859914699511083
20240229,0.05982337787034264,0.07176392489495492,0.07277026017475312,0.08031406925552398,0.04645464123113998,-0.013368736639202662
20240331,-0.04191035764047777,-0.014214071572982892,-0.01011804287339332,0.011167917358416407,0.008340636218929302,0.050250993859407074
20240430,-0.055970644597154194,-0.03137251153124298,-0.023419249914682964,-0.022811363916784642,-0.025011026843803706,0.030959617753350488
20240531,-0.08942500541684137,-0.083079618356936,-0.07387336158099003,-0.08403831021367297,-0.09269939923662966,-0.0032743938197882932
20240630,-0.03876280464174892,-0.03938299549640285,-0.03298557729187845,-0.02525697676272248,-0.014249612607377771,0.02451319203437115
20240731,-0.051713835611502015,-0.05300190651686104,-0.03722221005229286,-0.03137187793710118,-0.025165791850264733,0.026548043761237282
20240831,0.4158857103965957,0.4037702769630823,0.36829308780374514,0.35094419806077165,0.32802266985782275,-0.08786304053877297
20240930,0.24922102105804667,0.22720073411545175,0.20971825137579236,0.1863816685115024,0.14969822642743666,-0.09952279463061
20241031,0.022436791909572238,0.05538980153822629,0.0491851342655458,0.06122537143365015,0.06714905050650578,0.04471225859693355
20241130,-0.021420214841881394,-0.0011310887846782286,0.0018442147164998229,-0.004488386917130097,0.003811013572479646,0.02523122841436104
20241231,0.003070361239987921,0.008925124665613546,-0.0008736493437124199,-0.01059067737021736,-0.03519330803062537,-0.03826366927061329
20250131,0.11223140291730613,0.11608917730775412,0.09809872415301989,0.08934503824522316,0.05441256340814725,-0.05781883950915888
20250228,-0.05665092140256247,-0.022309439931468937,-0.013106813860570173,0.006152519664169668,0.004993932151440438,0.061644853554002906
20250331,-0.05286273090720836,-0.046672894582549584,-0.04564712264141354,-0.04026184575069858,-0.027745063471358827,0.025117667435849533
20250430,0.05940809347492875,0.05430400854975408,0.08142446762885544,0.06675621827454765,0.05119675978919933,-0.008211333685729419
20250531,0.04112805520678742,0.04090331322059117,0.036461403362414074,0.03746771188199322,0.02450965835518662,-0.016618396851600797
20250630,0.05604991695372759,0.07703468950426312,0.08261666166229704,0.08383010084274486,0.07673464901561478,0.020684732061887187
20250731,0.11188957641839872,0.09370564065188768,0.08798539817667145,0.059193279003307044,0.026482717276322062,-0.08540685914207666
20250831,-0.01570206657669309,-0.006945591703714457,-0.009632169404121387,-0.0011013016727123013,-0.005151782916148622,0.010550283660544467
20250930,0.003859052804619385,0.0072248058354891925,0.03215139986939124,0.04682728338485576,0.05443440566529577,0.05057535286067638
20251031,-0.0118908028190662,-0.010844978280960345,0.00416552304318129,0.014643999839855752,0.0030213499489124144,0.014912152767978613
20251130,0.03500470773956404,0.044256575627915296,0.03516898271940849,0.02731391895715895,0.02122148626053438,-0.013783221479029658
20251231,0.076555864189055,0.08220950117533427,0.07757590140054435,0.08762762062730735,0.07116317563701736,-0.0053926885520376305
